upc,description,cost,normal_price,special_price,specialcost,pricemethod,groupprice,quantity,start_date,end_date,departmentId,sectionId,vendorId,pack,size,tax,fee,foodstamp,scale,active,wicable,validage,PLU,UnitOfMeasure,case_cost,QuantityOnHand,dept_name,section_name,vendor_name,tareweight,linkedUpc,expiration_date,cert_code,deleted,HideFromECommerce,discount,LowInventoryAlert,ReOrderQuantity,ProductCode,EPlumLabelFormatNo,EPlumDeptNo,ScaleByCount,ECommerceId,ECommercePackWeight,ECommercePrice,ECommerceSalePrice,ECommerceOnSale,ECommerceUnitDescription,ECommerceDescription,ECommerceSummary,CasScaleIngredients,CasScaleNutrition,CasScalePluType
0818720000091,Sher Durum Atta 20LB,14.5000,18.9900,,,,,,,,174,,2,4,,,,False,False,True,,,,,58.00,3.0000,Flour,,Raja Foods,,,,,False,False,1,1,,,,,False,1877,,,,,,,,,,
0838927400029,Khazana Thanjavur ponni boiled 20 lbs,,26.9900,,,,,,,,178,,7,,,,,False,False,True,0,,,,,1.0000,Rice & Millets,,Moghul Foods,,,,,False,False,1,,,,,,False,888,,,,,,,,,,
0838927501573,Khazan premium Basmati rice 2lb,3.4200,4.9900,,,,,,,,178,,8,,,,,False,False,True,0,,,,,6.0000,Rice & Millets,,Annapurna,,,,,False,False,1,,,,,,False,1701,,,,,,,,,,
0838927508725,Sunfina Sunflower oil 2LTR,6.0000,9.9900,,,,,,,,176,,8,,,,,False,False,True,0,,,,,2.0000,Cooking Oil & Ghee,,Annapurna,,,,,False,False,1,2,,,,,False,889,,,,,,,,,,
0838927508749,Sunfina Sunflower oil 5LTR,12.0000,17.9900,,,,,,,,176,,8,,,,,False,False,True,0,,,,,4.0000,Cooking Oil & Ghee,,Annapurna,,,,,False,False,1,1,,,,,False,890,,,,,,,,,,
0840222000149,Lg Hing 50g,1.2000,1.9900,,,,,,,,186,,,,,,,False,False,True,,,,,,1.0000,Masala & Spices,,,,,,,False,False,0,,,,,,False,891,,,,False,,,,,,
0840437500076,Daawat traditional Basmati Rice 10lbs,16.0000,21.9900,,,,,,,,178,,1,4,,,,False,False,True,,,,,64.00,7.0000,Rice & Millets,,Premier Foods,,,,,False,False,1,2,,,,,False,1816,,,,,,,,,,
0840965000055,MTR Gulab Jamun Mix,1.4500,2.9900,,,,,,,,206,,1,,,,,False,False,True,0,,,,,22.0000,Instant Mixes,,Premier Foods,,,,,False,False,1,3,,,,,False,892,,,,,,,,,,
0840965000093,MTR Sambar Pwd 200g,2.3800,3.4900,,,,,,,,185,,,,,,,False,False,True,0,,,,,24.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,893,,,,False,,,,,,
0840965000147,MTR Dosa Instant Mix 200g,1.2000,2.4900,,,,,,,,206,,,,,,,False,False,True,0,,,,,29.0000,Instant Mixes,,,,,,,False,False,1,,,,,,False,894,,,,False,,,,,,
0840965000420,MTR Sambar pwd 200g,,3.4900,,,,,,,,185,,,,,,,False,False,True,0,,,,,-1.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,895,,,,,,,,,,
0840965000437,MTR Rasam Pwd 200g,2.3800,3.4900,,,,,,,,185,,,,,,,False,False,True,0,,,,,23.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,896,,,,False,,,,,,
0840965000451,MTR Spiced (Idli/Dosa) Chutney Pwd  200g,1.9100,2.9900,,,,,,,,185,,,,,,,False,False,True,0,,,,,25.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,897,,,,False,,,,,,
0840965000468,MTR Puliyogare Pwd 200g,2.3800,3.9900,,,,,,,,185,,,,,,,False,False,True,0,,,,,19.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,898,,,,False,,,,,,
0840965000499,MTR Chana Masala 100g,1.7800,2.4900,,,,,,,,185,,1,,,,,False,False,True,0,,,,,36.0000,Spice Mix,,Premier Foods,,,,,False,False,1,5,,,,,False,899,,,,,,,,,,
0840965000536,MTR Madras Sambhar pwd 100g,1.4200,2.4900,,,,,,,,185,,,,,,,False,False,True,0,,,,,31.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,900,,,,,,,,,,
0840965000543,MTR Madras Rasam pwd 100gm,1.4200,2.4900,,,,,,,,185,,2,,,,,False,False,True,0,,,,,36.0000,Spice Mix,,Raja Foods,,,,,False,False,1,4,,,,,False,901,,,,,,,,,,
0840965000574,MTR Bisibelebath (Paste) 200g,1.9100,2.4900,,,,,,,,185,,,,,,,False,False,True,0,,,,,27.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,902,,,,False,,,,,,
0840965000581,MTR Puliyogara (Paste) 200g,1.9100,2.9900,,,,,,,,185,,,,,,,False,False,True,0,,,,,26.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,903,,,,False,,,,,,
0840965000642,MTR Bisibelabath RTE 300g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,12/31/2026 12:00:00 AM,205,,,,,,,False,False,True,0,,,,,19.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,904,,,,False,,,,,,
0840965000673,MTR Chana Msl RTE 300g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,205,,,,,,,False,False,True,0,,,,,-1.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,905,,,,False,,,,,,
0840965000680,MTR Mixed Veg Curry RTE 300g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,205,,,,,,,False,False,True,0,,,,,20.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,906,,,,False,,,,,,
0840965000703,MTR Bhindi Masala RTE 300g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,205,,,,,,,False,False,True,0,,,,,15.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,907,,,,False,,,,,,
0840965000710,MTR Navrattan Korma RTE 300g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,205,,,,,,,False,False,True,0,,,,,18.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,908,,,,False,,,,,,
0840965000727,MTR Rajma Masala RTE 300g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,205,,,,,,,False,False,True,0,,,,,16.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,909,,,,False,,,,,,
0840965000765,MTR Paneer Butter Msl RTE 300g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,205,,,,,,,False,False,True,0,,,,,16.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,910,,,,False,,,,,,
0840965000789,MTR Pav Bhaji Msl RTE 300g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,205,,,,,,,False,False,True,0,,,,,18.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,911,,,,False,,,,,,
0840965000819,MTR Dal Makhani RTE 300g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,205,,,,,,,False,False,True,0,,,,,9.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,912,,,,False,,,,,,
0840965001519,MTR Shahi Paneer RTE 300g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,205,,,,,,,False,False,True,0,,,,,19.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,913,,,,False,,,,,,
0840965001526,MTR Kadhi Pakora RTE 300g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,205,,,,,,,False,False,True,0,,,,,19.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,914,,,,False,,,,,,
0840965002073,MTR Paneer Tikka Msl RTE 300g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,205,,,,,,,False,False,True,0,,,,,16.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,915,,,,False,,,,,,
0840965002363,MTR Sambar Rice Mix 300g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,185,,,,,,,False,False,True,0,,,,,16.0000,Spice Mix,,,,,,,False,False,1,,,,,,False,916,,,,False,,,,,,
0840965002431,MTR Vermicelli Payasam Mix 180g,1.7700,3.4900,,,,,,,,206,,,,,,,False,False,True,0,,,,,28.0000,Instant Mixes,,,,,,,False,False,1,,,,,,False,917,,,,,,,,,,
0840965002462,MTR Vermicelli 950gm,2.5000,3.9900,,,,,,,,184,,,,,,,False,False,True,0,,,,,13.0000,Noodles & Vermicelli,,,,,,,False,False,1,,,,,,False,918,,,,,,,,,,
0840965002493,MTR Badam Drink,1.0000,1.9900,,,,,,,,183,,1,,,,,False,False,True,0,,,,,25.0000,Drinks,,Premier Foods,,,,,False,False,1,3,,,,,False,919,,,,,,,,,,
0840965002608,MTR Lemon Rice Mix 250g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,206,,,,,,,False,False,True,0,,,,,17.0000,Instant Mixes,,,,,,,False,False,1,,,,,,False,920,,,,False,,,,,,
0840965002639,MTR Tamarind Rice Mix 250g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,206,,,,,,,False,False,True,0,,,,,18.0000,Instant Mixes,,,,,,,False,False,1,,,,,,False,921,,,,False,,,,,,
0840965002646,MTR Tomato Rice Mix 250g,1.9000,1.9900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,206,,,,,,,False,False,True,0,,,,,20.0000,Instant Mixes,,,,,,,False,False,1,,,,,,False,922,,,,False,,,,,,
0840965002806,MTR Vermicelli Roasted 900gm,3.0000,4.4900,,,,,,,,184,,,,,,,False,False,True,0,,,,,11.0000,Noodles & Vermicelli,,,,,,,False,False,1,,,,,,False,923,,,,,,,,,,
0840965003728,MTR Poha Khatta Meetha 80g,1.3300,2.4900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,205,,,,,,,False,False,True,0,,,,,14.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,924,,,,False,,,,,,
0840965003766,MTR Masala Upma (cup) 80g,1.3300,2.4900,,,,,,,,205,,,,,,,False,False,True,0,,,,,24.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,925,,,,False,,,,,,
0840965004152,MTR Poha Khatta Meetha,1.2000,2.4900,1.9900,,0,,,12/18/2025 12:00:00 AM,1/4/2026 12:00:00 AM,205,,1,,,,,False,False,True,0,,,,,19.0000,Ready To Eat,,Premier Foods,,,,,False,False,1,5,,,,,False,926,,,,,,,,,,
0841905060313,SunFst Dark Fantasy Choco 75g,0.9000,1.7900,,,,,,,,180,,12,,,,,False,False,True,0,,,,,4.0000,Biscuits and Cookies,,House of Spice,,,,,False,False,1,4,,,,,False,927,,,,,,,,,,
0841905061624,SunFst Dark Fantasy Choco Nut 75g,0.9000,1.7900,,,,,,,,180,,12,,,,,False,False,True,0,,,,,24.0000,Biscuits and Cookies,,House of Spice,,,,,False,False,1,4,,,,,False,928,,,,,,,,,,
0841905062089,SunFst Dark Fantasy Bourbon 150g,0.8700,1.7900,,,,,,,,180,,12,,,,,False,False,True,0,,,,,13.0000,Biscuits and Cookies,,House of Spice,,,,,False,False,1,4,,,,,False,929,,,,,,,,,,
0841905080007,Aashirvad Whl Wheat Flour 20lb,16.5000,21.9900,,,,,,,,174,,12,4,,,,False,False,True,0,,,,66.00,3.0000,Flour,,House of Spice,,,,,False,False,1,2,,,,,False,930,,,,,,,,,,
0841905080021,Aashirvad Whole Wheat Atta 10lb,8.3800,12.9900,10.9900,8.3800,0,,,12/19/2025 1:00:00 AM,1/5/2026 1:00:00 AM,174,,12,,,,,False,False,False,0,,,,,33.0000,Flour,,House of Spice,,,,,False,False,1,10,,,,,False,931,,,,,,,,,,
0841905080038,Aashirvad Whole Wheat Atta 4lb,4.0000,6.9900,,,,,,,,174,,,,,,,False,False,False,0,,,,,5.0000,Flour,,,,,,,False,False,0,2,,,,,False,932,,,,,,,,,,
0841905080045,Aashirvad Multigrain Atta 10lb,12.0000,15.9900,,,,,,,,174,,,,,,,False,False,False,0,,,,,0.0000,Flour,,,,,,,False,False,0,,,,,,False,933,,,,,,,,,,
0841905080090,Aashirvad Low GI Atta 10lb,13.1200,17.2900,,,,,,,,174,,,,,,,False,False,False,0,,,,,3.0000,Flour,,,,,,,False,False,1,2,,,,,False,934,,,,,,,,,,
0850004035030,Priyems Idli Dosa Batter3.96lb,7.5000,8.9900,,,,,,,,206,,5,,,,,False,False,True,0,,,,,1.0000,Instant Mixes,,Priyems,,,,,False,False,1,2,,,,,False,935,,,,,,,,,,
0850004035047,Priyems Dosa Batter 3.96lb (1800gm),7.5000,8.9900,,,,,,,,206,,5,,,,,False,False,True,0,,,,,0.0000,Instant Mixes,,Priyems,,,,,False,False,1,2,,,,,False,1858,,,,False,,,,,,
0850004035054,Priyems Idli/Dosa Batter Family pk,5.0000,6.7500,,,,,,,,206,,5,,,,,False,False,True,0,,,,,0.0000,Instant Mixes,,Priyems,,,,,False,False,1,2,,,,,False,1859,,,,False,,,,,,
0850005298427,Emesa Madinah Safawi Dates 1kg,9.5000,12.4900,,,,,,,,20,,,12,,,,False,False,True,,,,,114.00,11.0000,Generic,,,,,,,False,False,1,5,,,,,False,1741,,,,,,,,,,
0850005298496,Emesa Ajwa Dates 400g,7.0000,9.2900,,,,,,,,20,,,,,,,False,False,True,,,,,,19.0000,Generic,,,,,,,False,False,1,,,,,,,1740,,,,,,,,,,
0850010165004,Himalaya Momo (Veggie),6.0000,8.9900,,,,,,,,205,,,,,,,False,False,True,,,,,,12.0000,Ready To Eat,,,,,,,False,False,0,,,,,,False,936,,,,False,,,,,,
0850010165028,Himalaya Paneer Momo,6.0000,8.9900,,,,,,,,205,,,,,,,False,False,True,,,,,,8.0000,Ready To Eat,,,,,,,False,False,0,,,,,,False,937,,,,False,,,,,,
0850026857511,SDP Ponni Boiled Rice 20LB,23.7400,29.7900,,,,,,,,178,,21,2,,,,False,False,True,,,,,47.48,2.0000,Rice & Millets,,SDP Mart,,,11/30/2027 10:00:00 AM,,False,False,1,1,,,,,False,1863,,,,,,,,,,
0850026857542,SDP Idly Dosa Rice 20LB,22.4900,28.7900,,,,,,,,178,,21,2,,,,False,False,True,,,,,44.98,2.0000,Rice & Millets,,SDP Mart,,,11/30/2027 5:00:00 AM,,False,False,1,1,,,,,False,1862,,,,,,,,,,
0850055203037,Pop n gulp Rose,2.5000,3.7500,,,,,,,,183,,4,,,,,False,False,True,0,,,,,5.0000,Drinks,,Mahi Food Inc,,,,,False,False,1,5,,,,,False,938,,,,,,,,,,
0850058018348,Heray Afghan Saffron 1gm,4.5000,8.4900,7.9900,,0,,,2/12/2026 12:00:00 AM,2/28/2026 12:00:00 AM,186,,7,12,,,,False,False,True,0,,,,54.00,24.0000,Masala & Spices,,Moghul Foods,,,,,False,False,1,4,,,,,False,939,,,,,,,,,,
0850058018362,Heray Afghan saffron 4g,16.6666,24.7900,,,,,,,,186,,7,6,,,,False,False,True,,,,,100.00,6.0000,Masala & Spices,,Moghul Foods,,,,,False,False,1,1,,,,,False,1813,,,,,,,,,,
0850073858004,Pop Lime Lemon (goli soda),1.9700,2.9900,,,,,,,,183,,8,,,,,False,False,True,0,,,,,55.0000,Drinks,,Annapurna,,,,,False,False,1,,,,,,False,940,,,,,,,,,,
0850073858219,Pop Minty Mojito (Goli Soda),1.9700,2.9900,,,,,,,,183,,8,,,,,False,False,True,0,,,,,0.0000,Drinks,,Annapurna,,,,,False,False,1,2,,,,,False,941,,,,,,,,,,
0850073858226,Pop Orange Burst (Goli Soda),1.9700,2.9900,,,,,,,,183,,6,,,,,False,False,True,0,,,,,0.0000,Drinks,,Carlo Junior (Veggie),,,,,False,False,1,2,,,,,False,942,,,,,,,,,,
0850073858233,Rose Paneer Goli Soda,1.9700,2.9900,,,,,,,,183,,6,,,,,False,False,True,0,,,,,2.0000,Drinks,,Carlo Junior (Veggie),,,,,False,False,1,2,,,,,False,943,,,,,,,,,,
0850073858561,Cumin Goli Soda,1.9700,2.9900,,,,,,,,183,,8,,,,,False,False,True,0,,,,,0.0000,Drinks,,Annapurna,,,,,False,False,1,2,,,,,False,944,,,,,,,,,,
0850073858899,Nimbu Masala Goli Soda,1.9700,2.9900,,,,,,,,183,,8,36,,,,False,False,True,0,,,,70.92,3.0000,Drinks,,Annapurna,,,,,False,False,1,2,,,,,False,945,,,,,,,,,,
0851402008015,Nanak Malai Panneer,3.9900,5.9900,,,,,,,,204,,1,,,,,False,False,True,0,,,,,2.0000,Dairy,,Premier Foods,,,,,False,False,1,4,,,,,False,946,,,,,,,,,,
0851402008237,Nanak Paneer Block (Promo $4.99),3.6900,4.9900,,,,,,,,204,,,,,,,False,False,True,0,,,,,17.0000,Dairy,,,,,,,False,False,1,3,,,,,False,947,,,,False,,,,,,
0854492000037,Meera Besan flour,4.7500,6.9900,,,,,,,,174,,8,,,,,False,False,True,0,,,,,0.0000,Flour,,Annapurna,,,,,False,False,1,,,,,,False,948,,,,,,,,,,
0854492000044,Meera Besan Flour 2LB,2.3700,3.7900,,,,,,,,174,,,,,,,False,False,True,0,,,,,0.0000,Flour,,,,,,,False,False,1,4,,,,,False,949,,,,,,,,,,
0855144003352,Turmeric Soap5.5oz,2.8000,4.2900,,,,,,,,198,,3,,,,,False,False,True,0,,,,,10.0000,Personal Care,,Chetak Chicago LLC,,,,RF11,False,False,1,5,,,,,False,950,,,,,,,,,,
0855664004006,Quick Tea Masala 240g,4.5000,5.7800,,,,,,,,187,,,,,,,False,False,False,0,,,,,4.0000,Tea & Coffee,,,,,,,False,False,1,4,,,,,False,951,,,,,,,,,,
0855664004105,Quick Cafe Madras Coffee8.5oz,4.5000,6.4900,,,,,,,,187,,3,,,,,False,False,True,,,,,,10.0000,Tea & Coffee,,Chetak Chicago LLC,,,,QT25,False,False,1,2,,,,,False,952,,,,,,,,,,
0855664004426,Quick Tea Ginger 1.60g,4.5000,5.7800,,,,,,,,187,,,,,,,False,False,False,0,,,,,6.0000,Tea & Coffee,,,,,,,False,False,1,4,,,,,False,953,,,,,,,,,,
0856097008579,Pearse Orange Soap,1.3000,1.9900,,,,,,,,198,,,,,,,False,False,False,0,,,,,12.0000,Personal Care,,,,,,,False,False,1,4,,,,,False,954,,,,,,,,,,
0856097008586,Pears Green Soap,1.2500,1.9900,,,,,,,,198,,,,,,,False,False,False,0,,,,,10.0000,Personal Care,,,,,,,False,False,1,4,,,,,False,955,,,,,,,,,,
0856137007609,Reshma Mehendi Cone,1.3000,1.9900,,,,,,,,20,,3,,,,,False,False,True,,,,,,6.0000,Generic,,Chetak Chicago LLC,,,,RF17,False,False,1,2,,,,,False,956,,,,,,,,,,
0856137007630,Multani Miti 12oz,2.9000,4.9000,,,,,,,,20,,3,,,,,False,False,True,,,,,,12.0000,Generic,,Chetak Chicago LLC,,,,RF8,False,False,1,5,,,,,False,957,,,,,,,,,,
0856137007654,Rose Water 6.76oz,1.8000,3.9900,,,,,,,,193,,3,,,,,False,False,True,0,,,,,4.0000,Baking,,Chetak Chicago LLC,,,,RF16,False,False,1,6,,,,,False,958,,,,,,,,,,
0859117006265,Shallots,1.7900,2.7900,,,,,,,,51,,,,,,,False,True,True,,,,,,,Veggies,,,,,,,False,False,1,,,,,,False,959,,,,,,,,,,
0860000780605,Crown Kulfi Almond,,2.4900,,,,,,,,192,,,,,,,False,False,True,0,,,,,14.0000,Desserts & Ice Cream,,,,,,,False,False,1,5,,,,,False,960,,,,,,,,,,
0860000780629,Crown Kulfi Malai,,2.4900,,,,,,,,192,,,,,,,False,False,True,0,,,,,1.0000,Desserts & Ice Cream,,,,,,,False,False,1,,,,,,False,961,,,,,,,,,,
0860000780636,Crown Kulfi Mango,,2.4900,,,,,,,,192,,,,,,,False,False,True,,,,,,1.0000,Desserts & Ice Cream,,,,,,,False,False,1,,,,,,False,962,,,,,,,,,,
0860000780643,Crown Kulfi Pistachio,,2.4900,,,,,,,,192,,,,,,,False,False,True,0,,,,,4.0000,Desserts & Ice Cream,,,,,,,False,False,1,3,,,,,False,963,,,,,,,,,,
0860000780650,Crown Kulfi Chocolate,,2.4900,,,,,,,,192,,,,,,,False,False,True,0,,,,,7.0000,Desserts & Ice Cream,,,,,,,False,False,1,,,,,,False,964,,,,,,,,,,
0860000780667,Crown Kulfi Kesar n Kaju,,2.4900,,,,,,,,192,,,,,,,False,False,True,,,,,,8.0000,Desserts & Ice Cream,,,,,,,False,False,1,,,,,,False,965,,,,,,,,,,
0860000780698,Crown Kulfi Family pack,12.0000,24.9900,,,,,,,,192,,,,,,,False,False,True,0,,,,,0.0000,Desserts & Ice Cream,,,,,,,False,False,1,1,,,,,False,966,,,,,,,,,,
0860000782012,Crown Kulfi Malai Cup,,2.9900,,,,,,,,192,,,,,,,False,False,True,0,,,,,1.0000,Desserts & Ice Cream,,,,,,,False,False,1,2,,,,,False,967,,,,,,,,,,
0860004172512,SDP Maappillai Samba Rice 4LB,9.5000,12.2900,,,,,,,,178,,21,4,,,,False,False,True,,,,,38.00,4.0000,Rice & Millets,,SDP Mart,,,11/30/2027 8:00:00 PM,,False,False,1,1,,,,,False,1864,,,,,,,,,,
0860004172529,SDP Black Kavuni Rice 4LB,9.5000,12.2900,,,,,,,,178,,21,4,,,,False,False,True,,,,,38.00,3.0000,Rice & Millets,,SDP Mart,,,11/30/2027 8:00:00 PM,,False,False,1,1,,,,,False,1865,,,,,,,,,,
0860004172567,SDP Natural Jaggery pwd 1.5LB,2.9000,3.7900,,,,,,,,178,,21,2,,,,False,False,True,,,,,5.80,2.0000,Rice & Millets,,SDP Mart,,,3/31/2027 4:00:00 AM,,False,False,1,1,,,,,False,1866,,,,,,,,,,
0861754000100,Priyems Spicy Sambar 800gm,5.0000,6.7500,,,,,,,,206,,5,,,,,False,False,True,0,,,,,0.0000,Instant Mixes,,Priyems,,,,,False,False,1,2,,,,,False,968,,,,,,,,,,
0871950000071,Sujata Chakki Atta 10lb,7.7500,11.9900,,,,,,,,174,,3,,,,,False,False,True,0,,,,,1.0000,Flour,,Chetak Chicago LLC,,,,V56,False,False,1,4,,,,,False,969,,,,,,,,,,
0871950000514,Sujata Atta Multigrain10lb,11.0000,15.9900,,,,,,,,174,,3,,,,,False,False,True,0,,,,,2.0000,Flour,,Chetak Chicago LLC,,,,V76,False,False,1,4,,,,,False,970,,,,,,,,,,
0871950000675,Sujata Gold Atta 10lb,9.5000,14.9900,,,,,,,,174,,3,,,,,False,False,True,0,,,,,6.0000,Flour,,Chetak Chicago LLC,,,,V27,False,False,1,4,,,,,False,971,,,,,,,,,,
0871950001085,Sujata Plain Paratha 12pc,3.8000,5.9900,,,,,,,,190,,,,,,,False,False,True,0,,,,,8.0000,Naan & Paratha,,,,,,,False,False,1,,,,,,False,972,,,,,,,,,,
0871950001153,Sujata Tawa Chapati 12pc,1.6000,2.9900,,,,,,,,190,,,,,,,False,False,True,0,,,,,8.0000,Naan & Paratha,,,,,,,False,False,1,,,,,,False,973,,,,,,,,,,
0872198000526,Vidhya Pav Bhaji Buns 500g,3.0000,4.9900,,,,,,,,205,,10,15,,,,False,False,True,,,,,45.00,5.0000,Ready To Eat,,Soham Foods,,,,,False,False,1,4,,,,,False,974,,,,,,,,,,
0878776000742,Anand Malabar Parotta Wheat 8pcs,2.6600,3.9900,,,,,,,,205,,8,,,,,False,False,True,,,,,,6.0000,Ready To Eat,,Annapurna,,,,,False,False,1,4,,,,,False,975,,,,,,,,,,
0878776001022,Anand Malabar Parotta 16pcs Fmly pack,4.4500,6.4900,,,,,,,,205,,8,,,,,False,False,True,,,,,,0.0000,Ready To Eat,,Annapurna,,,,,False,False,1,4,,,,,False,976,,,,,,,,,,
0878776004665,Anand Malabar Parotta 10pcs,4.4500,6.4900,,,,,,,,205,,8,,,,,False,False,True,,,,,,9.0000,Ready To Eat,,Annapurna,,,,,False,False,1,4,,,,,False,977,,,,,,,,,,
0878776005198,Anand Madras Fryums 200gm,3.2900,3.9900,,,,,,,,205,,,,,,,False,False,True,0,,,,,2.0000,Ready To Eat,,,,,,,False,False,1,,,,,,False,978,,,,,,,,,,
0878776007536,Anand Bhujiya 340gm,2.5000,3.6900,,,,,,,,175,,8,,,,,False,False,True,,,,,,16.0000,Snacks,,Annapurna,,,,,False,False,1,4,,,,,False,979,,,,,,,,,,
0878776007666,Anand Fryums plain round 400gm,2.3500,3.2900,,,,,,,,205,,8,,,,,False,False,True,0,,,,,15.0000,Ready To Eat,,Annapurna,,,,,False,False,1,4,,,,,False,980,,,,,,,,,,
0878776007765,Anand Fryums Color Round 400 gm,2.3500,3.2900,,,,,,,,205,,8,,,,,False,False,True,0,,,,,12.0000,Ready To Eat,,Annapurna,,,,,False,False,1,4,,,,,False,981,,,,,,,,,,
0878776007772,Anand Fryums Bhindi Cut 400 gm,2.3500,3.2900,,,,,,,,205,,8,,,,,False,False,True,0,,,,,15.0000,Ready To Eat,,Annapurna,,,,,False,False,1,4,,,,,False,982,,,,,,,,,,
0897044000697,Bella Lemon Juice 6 oz,0.9900,1.6900,,,,,,,,194,,,,,,,False,False,True,,,,,,-1.0000,Paste & Concentrate,,,,,,,False,False,1,1,,,,,False,983,,,,,,,,,,
0897044000703,Bella Lime Juice 6 oz,0.9900,1.6900,,,,,,,,194,,,,,,,False,False,True,,,,,,2.0000,Paste & Concentrate,,,,,,,False,False,1,1,,,,,False,984,,,,,,,,,,
0897231001247,777 Rice Sevai 200g,1.0000,1.9900,,,,,,,,184,,11,,,,,False,False,True,0,,,,,18.0000,Noodles & Vermicelli,,TN Foods INC,,,,,False,False,1,5,,,,,False,985,,,,,,,,,,
0899450002005,Phulka Roti uncooked,4.6700,5.9900,,,,,,,,190,,,,,,,False,False,False,0,,,,,5.0000,Naan & Paratha,,,,,,,False,False,1,5,,,,,False,986,,,,,,,,,,
0899450002029,Phulka Fresh uncooked,3.1100,5.9900,,,,,,,,190,,10,,,,,False,False,False,0,,,,,16.0000,Naan & Paratha,,Soham Foods,,,,,False,False,1,5,,,,,False,987,,,,,,,,,,
1087195000108,Sujata Plain Paratha 12pc,3.8000,5.9900,,,,,,,,190,,,,,,,False,False,True,0,,,,,12.0000,Naan & Paratha,,,,,,,False,False,1,,,,,,False,988,,,,,,,,,,
4796003130023,Deccan Ponni boiled Rice 20 LB,18.0000,23.9900,,,,,,,,178,,8,,,,,False,False,False,0,,,,,4.0000,Rice & Millets,,Annapurna,,,,,False,False,1,,,,,,False,989,,,,,,,,,,
4796005650567,Vim Bar Soap 200g,0.9166,1.7900,,,,,,,,198,,11,6,,,,False,False,True,,,,,5.50,6.0000,Personal Care,,TN Foods INC,,,,,False,False,1,4,,,,,False,1804,,,,,,,,,,
4987176191359,Vicks Inhaler,1.1700,1.6900,,,,,,,,198,,,,,,,False,False,False,0,,,,,19.0000,Personal Care,,,,,,,False,False,1,4,,,,,False,990,,,,,,,,,,
4987176244987,Vicks VapoRub,3.8300,5.4900,,,,,,,,198,,7,,,,,False,False,True,,,,,,11.0000,Personal Care,,Moghul Foods,,,,,False,False,1,4,,,,,False,1737,,,,,,,,,,
5022496003964,Dabur Honey 16oz,8.8700,9.9900,,,,,,,,193,,3,,,,,False,False,True,,,,,,6.0000,Baking,,Chetak Chicago LLC,,,,,False,False,1,2,,,,,False,991,,,,,,,,,,
